row	col	colonysize	plateid	query	array	ncolonysize	score	kvp
7	17	150.5	plate.jpg.dat	1	263	431.163283772162	NA	NA
7	18	180.5	plate.jpg.dat	1	279	544.389801171936	NA	NA
7	19	140.75	plate.jpg.dat	1	295	447.562305185978	NA	NA
7	20	162.25	plate.jpg.dat	1	311	523.509780107673	NA	status=JK
7	21	158.5	plate.jpg.dat	1	327	485.278913006428	NA	status=JK
7	22	127	plate.jpg.dat	1	343	400.881212883874	NA	NA
7	23	171.5	plate.jpg.dat	1	359	521.930142177528	NA	status=JK
7	24	220	plate.jpg.dat	1	375	521.071328172295	NA	NA
8	1	257.5	plate.jpg.dat	1	8	512.521237189456	NA	NA
8	2	191.25	plate.jpg.dat	1	24	480.020210629365	NA	NA
8	3	178.5	plate.jpg.dat	1	40	496.662896444671	NA	status=JK
8	4	168.5	plate.jpg.dat	1	56	477.913795943455	NA	status=JK
8	5	175.75	plate.jpg.dat	1	72	524.172574443424	NA	status=JK
8	6	177.75	plate.jpg.dat	1	88	531.373451606379	NA	NA
8	7	182.25	plate.jpg.dat	1	104	542.676985147901	NA	NA
8	8	189.25	plate.jpg.dat	1	120	557.824742859934	NA	NA
8	9	163.25	plate.jpg.dat	1	136	492.275624041053	NA	NA
8	10	201	plate.jpg.dat	1	152	608.534287516635	NA	NA
8	11	168.25	plate.jpg.dat	1	168	512.972240566747	NA	status=JK
8	12	176.5	plate.jpg.dat	1	184	540.068949659812	NA	status=JK
8	13	61.75	plate.jpg.dat	1	200	153.304761160736	NA	NA
8	14	176.25	plate.jpg.dat	1	216	491.657846950137	NA	NA
8	15	184.75	plate.jpg.dat	1	232	506.170845124758	NA	NA
8	16	191.75	plate.jpg.dat	1	248	524.591756445772	NA	NA
8	17	187	plate.jpg.dat	1	264	532.491174082904	NA	NA
8	18	176.75	plate.jpg.dat	1	280	516.106725709538	NA	NA
8	19	157.25	plate.jpg.dat	1	296	493.190033826055	NA	status=JK
8	20	170.5	plate.jpg.dat	1	312	516.208951774165	NA	status=JK
8	21	152.75	plate.jpg.dat	1	328	475.309976500828	NA	NA
8	22	166.25	plate.jpg.dat	1	344	510.5100540388	NA	NA
8	23	169	plate.jpg.dat	1	360	480.756242025032	NA	NA
8	24	205.75	plate.jpg.dat	1	376	495.3954450339	NA	status=JK
9	1	249.5	plate.jpg.dat	1	9	528.639089485638	NA	status=JK
9	2	188	plate.jpg.dat	1	25	494.280428148072	NA	NA
9	3	180.75	plate.jpg.dat	1	41	509.886795075912	NA	NA
9	4	186	plate.jpg.dat	1	57	550.662541609318	NA	NA
9	5	72	plate.jpg.dat	1	73	200.205326162913	NA	NA
9	6	165.25	plate.jpg.dat	1	89	518.689184396371	NA	NA
9	7	140.25	plate.jpg.dat	1	105	437.686312784021	NA	NA
9	8	159	plate.jpg.dat	1	121	525.863306922746	NA	status=JK
9	9	72.25	plate.jpg.dat	1	137	239.88366337107	NA	status=JK
