row	col	colonysize	plateid	query	array	ncolonysize	score	kvp
2	25	181	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	481.679163801945	NA	NA
2	26	171	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	447.172875556358	NA	NA
2	27	186	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	494.155118055822	NA	NA
2	28	180	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	478.824148850196	NA	NA
2	29	160	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	424.912038944176	NA	NA
2	30	200	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	549.871292600291	NA	NA
2	31	182	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	506.129404996946	NA	NA
2	32	181	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	512.795877900951	NA	NA
2	33	182	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	525.044296318061	NA	NA
2	34	190	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	559.010417338226	NA	NA
2	35	174	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	524.14896674361	NA	NA
2	36	170	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	526.53348321856	NA	NA
2	37	160	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	510.78203556907	NA	NA
2	38	165	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	534.748098738602	NA	NA
2	39	139	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	456.616930579557	NA	NA
